Simulation started at: 2015-11-03 12:05:18
Input file: ydata-fp-td-clicks-v2_0.20111002-08.txt
Policy: eAnnealingContextual
Policy,Input File,Evaluations,CTR,Cumulative Runtime (s)
eAnnealingContextual,y,41900,0.0450596658711,647.736
eAnnealingContextual,y,42000,0.0450952380952,649.941
eAnnealingContextual,y,42100,0.045106888361,651.751
eAnnealingContextual,y,42200,0.0451658767773,653.577
eAnnealingContextual,y,42300,0.0451773049645,655.315
eAnnealingContextual,y,42400,0.045141509434,657.076
eAnnealingContextual,y,42500,0.0452,658.943
eAnnealingContextual,y,42600,0.0452582159624,660.715
eAnnealingContextual,y,42700,0.0452927400468,662.476
eAnnealingContextual,y,42800,0.0453738317757,664.178
eAnnealingContextual,y,42900,0.0454079254079,665.989
eAnnealingContextual,y,43000,0.0453720930233,668.09
eAnnealingContextual,y,43100,0.0453828306265,670.161
eAnnealingContextual,y,43200,0.0453935185185,671.84
eAnnealingContextual,y,43300,0.0454272517321,673.694
eAnnealingContextual,y,43400,0.0455069124424,675.577
eAnnealingContextual,y,43500,0.045632183908,677.37
eAnnealingContextual,y,43600,0.0456651376147,679.297
eAnnealingContextual,y,43700,0.0456750572082,680.699
eAnnealingContextual,y,43800,0.0457077625571,682.387
eAnnealingContextual,y,43900,0.0457175398633,684.194
eAnnealingContextual,y,44000,0.0456818181818,685.785
eAnnealingContextual,y,44100,0.0458503401361,687.327
eAnnealingContextual,y,44200,0.0458371040724,688.981
eAnnealingContextual,y,44300,0.045914221219,690.53
eAnnealingContextual,y,44400,0.0460135135135,692.192
eAnnealingContextual,y,44500,0.0460224719101,694.127
eAnnealingContextual,y,44600,0.0460538116592,695.975
eAnnealingContextual,y,44700,0.046129753915,697.669
eAnnealingContextual,y,44800,0.0462276785714,699.422
eAnnealingContextual,y,44900,0.0463474387528,701.002
eAnnealingContextual,y,45000,0.0464444444444,702.546
eAnnealingContextual,y,45100,0.0464966740576,704.007
eAnnealingContextual,y,45200,0.0465265486726,705.921
eAnnealingContextual,y,45300,0.0465562913907,707.776
eAnnealingContextual,y,45400,0.0465198237885,709.54
eAnnealingContextual,y,45500,0.0467032967033,711.392
eAnnealingContextual,y,45600,0.0468201754386,713.063
eAnnealingContextual,y,45700,0.0469146608315,715.095
eAnnealingContextual,y,45800,0.0469213973799,716.775
eAnnealingContextual,y,45900,0.0470152505447,718.662
eAnnealingContextual,y,46000,0.047,720.655
eAnnealingContextual,y,46100,0.0470715835141,722.344
eAnnealingContextual,y,46200,0.0470995670996,724.39
eAnnealingContextual,y,46300,0.0472354211663,726.191
eAnnealingContextual,y,46400,0.0472844827586,728.228
eAnnealingContextual,y,46500,0.0473548387097,730.129
eAnnealingContextual,y,46600,0.0473605150215,732.236
eAnnealingContextual,y,46700,0.047408993576,734.072
eAnnealingContextual,y,46800,0.0473717948718,735.952
eAnnealingContextual,y,46900,0.0474200426439,737.948
eAnnealingContextual,y,47000,0.0474680851064,739.619
eAnnealingContextual,y,47100,0.0474946921444,741.582
eAnnealingContextual,y,47200,0.0476059322034,743.651
eAnnealingContextual,y,47300,0.0476744186047,745.509
eAnnealingContextual,y,47400,0.0477637130802,747.775
eAnnealingContextual,y,47500,0.0478105263158,749.686
eAnnealingContextual,y,47600,0.0478361344538,751.786
eAnnealingContextual,y,47700,0.0478406708595,754.373
eAnnealingContextual,y,47800,0.0479079497908,756.251
eAnnealingContextual,y,47900,0.0479540709812,758.245
eAnnealingContextual,y,48000,0.0480625,761.003
eAnnealingContextual,y,48100,0.0480665280665,762.652
eAnnealingContextual,y,48200,0.048112033195,765.08
eAnnealingContextual,y,48300,0.0482194616977,767.372
eAnnealingContextual,y,48400,0.0483884297521,769.361
eAnnealingContextual,y,48500,0.0484742268041,771.472
eAnnealingContextual,y,48600,0.0484773662551,773.593
eAnnealingContextual,y,48700,0.0485215605749,775.745
eAnnealingContextual,y,48800,0.0485245901639,778.038
eAnnealingContextual,y,48900,0.048527607362,780.093
eAnnealingContextual,y,49000,0.0485510204082,782.268
eAnnealingContextual,y,49100,0.0486150712831,784.291
eAnnealingContextual,y,49200,0.0486585365854,786.356
eAnnealingContextual,y,49300,0.0488235294118,788.574
eAnnealingContextual,y,49400,0.0488259109312,790.884
eAnnealingContextual,y,49500,0.0488888888889,792.991
eAnnealingContextual,y,49600,0.0490725806452,795.065
eAnnealingContextual,y,49700,0.0491750503018,797.161
eAnnealingContextual,y,49800,0.0492168674699,799.394
eAnnealingContextual,y,49900,0.0492585170341,801.234
eAnnealingContextual,y,50000,0.04944,803.45
eAnnealingContextual,y,50100,0.0495608782435,805.772
eAnnealingContextual,y,50200,0.0496812749004,807.967
eAnnealingContextual,y,50300,0.0497017892644,809.869
eAnnealingContextual,y,50400,0.0497619047619,812.175
eAnnealingContextual,y,50500,0.0497821782178,814.179
eAnnealingContextual,y,50600,0.049743083004,816.052
eAnnealingContextual,y,50700,0.0497435897436,818.24
eAnnealingContextual,y,50800,0.0497440944882,820.062
eAnnealingContextual,y,50900,0.0499017681729,821.991
eAnnealingContextual,y,51000,0.05,824.002
eAnnealingContextual,y,51100,0.05,826.018
eAnnealingContextual,y,51200,0.05013671875,827.941
eAnnealingContextual,y,51300,0.0501364522417,829.806
eAnnealingContextual,y,51400,0.0501750972763,831.903
eAnnealingContextual,y,51500,0.0502912621359,833.574
eAnnealingContextual,y,51600,0.0503488372093,835.402
eAnnealingContextual,y,51700,0.0504448742747,837.541
eAnnealingContextual,y,51800,0.0505212355212,839.366
eAnnealingContextual,y,51900,0.0505587668593,841.376
eAnnealingContextual,y,52000,0.0505576923077,843.439
eAnnealingContextual,y,52100,0.050575815739,845.328
eAnnealingContextual,y,52200,0.050632183908,847.304
eAnnealingContextual,y,52300,0.0505927342256,849.014
eAnnealingContextual,y,52400,0.0506106870229,850.77
eAnnealingContextual,y,52500,0.0506857142857,852.984
eAnnealingContextual,y,52600,0.0507034220532,854.951
eAnnealingContextual,y,52700,0.0507779886148,857.051
eAnnealingContextual,y,52800,0.0508333333333,859.022
eAnnealingContextual,y,52900,0.0508884688091,861.326
eAnnealingContextual,y,53000,0.0508679245283,863.415
eAnnealingContextual,y,53100,0.0508662900188,864.95
eAnnealingContextual,y,53200,0.0509586466165,866.49
eAnnealingContextual,y,53300,0.0510318949343,868.209
eAnnealingContextual,y,53400,0.0511048689139,869.974
eAnnealingContextual,y,53500,0.0511028037383,871.606
eAnnealingContextual,y,53600,0.0511007462687,873.28
eAnnealingContextual,y,53700,0.0510800744879,875.227
eAnnealingContextual,y,53800,0.0510408921933,877.276
eAnnealingContextual,y,53900,0.051038961039,879.355
eAnnealingContextual,y,54000,0.0510555555556,881.087
eAnnealingContextual,y,54100,0.0510536044362,882.647
eAnnealingContextual,y,54200,0.0511992619926,884.359
eAnnealingContextual,y,54300,0.051270718232,886.15
eAnnealingContextual,y,54400,0.0513235294118,887.853
eAnnealingContextual,y,54500,0.0513394495413,889.542
eAnnealingContextual,y,54600,0.0513919413919,891.166
eAnnealingContextual,y,54700,0.051352833638,892.47
eAnnealingContextual,y,54800,0.0513686131387,893.859
eAnnealingContextual,y,54900,0.0513661202186,895.299
eAnnealingContextual,y,55000,0.0513454545455,896.57
eAnnealingContextual,y,55100,0.0513067150635,897.903
eAnnealingContextual,y,55200,0.0512862318841,899.408
eAnnealingContextual,y,55300,0.0512658227848,900.671
eAnnealingContextual,y,55400,0.0513357400722,901.936
eAnnealingContextual,y,55500,0.0513153153153,903.195
eAnnealingContextual,y,55600,0.0514568345324,904.456
eAnnealingContextual,y,55700,0.0515619389587,905.797
eAnnealingContextual,y,55800,0.0516129032258,907.126
eAnnealingContextual,y,55900,0.0516457960644,908.317
eAnnealingContextual,y,56000,0.0516964285714,909.474
eAnnealingContextual,y,56100,0.0517112299465,910.738
eAnnealingContextual,y,56200,0.0517081850534,911.866
eAnnealingContextual,y,56300,0.0517584369449,913.107
eAnnealingContextual,y,56400,0.0518617021277,914.585
eAnnealingContextual,y,56500,0.0519292035398,915.674
eAnnealingContextual,y,56600,0.0519434628975,916.814
eAnnealingContextual,y,56700,0.0519576719577,917.964
eAnnealingContextual,y,56800,0.0519894366197,919.059
eAnnealingContextual,y,56900,0.0519507908612,920.341
eAnnealingContextual,y,57000,0.0519824561404,921.622
eAnnealingContextual,y,57100,0.0520140105079,922.684
eAnnealingContextual,y,57200,0.051993006993,924.126
eAnnealingContextual,y,57300,0.0520593368237,925.617
eAnnealingContextual,y,57400,0.0521428571429,926.885
eAnnealingContextual,y,57500,0.0522434782609,928.217
eAnnealingContextual,y,57600,0.0522743055556,929.441
eAnnealingContextual,y,57700,0.0523743500867,930.652
eAnnealingContextual,y,57800,0.0523529411765,932.169
eAnnealingContextual,y,57900,0.0524006908463,933.537
eAnnealingContextual,y,58000,0.0523448275862,935.197
eAnnealingContextual,y,58100,0.0523752151463,936.576
eAnnealingContextual,y,58200,0.0524054982818,937.988
eAnnealingContextual,y,58300,0.05243567753,939.214
eAnnealingContextual,y,58400,0.052397260274,940.467
eAnnealingContextual,y,58500,0.0524957264957,941.772
eAnnealingContextual,y,58600,0.052457337884,943.422
eAnnealingContextual,y,58700,0.0524701873935,944.841
eAnnealingContextual,y,58800,0.0525170068027,946.234
eAnnealingContextual,y,58900,0.0526146010187,947.594
eAnnealingContextual,y,59000,0.0526949152542,948.873
eAnnealingContextual,y,59100,0.0527411167513,950.075
eAnnealingContextual,y,59200,0.0527195945946,951.372
eAnnealingContextual,y,59300,0.0527150084317,952.613
eAnnealingContextual,y,59400,0.0527946127946,954.093
eAnnealingContextual,y,59500,0.0528067226891,955.444
eAnnealingContextual,y,59600,0.0527852348993,956.763
eAnnealingContextual,y,59700,0.0527470686767,958.084
eAnnealingContextual,y,59800,0.0528428093645,959.479
eAnnealingContextual,y,59900,0.0529048414023,960.813
eAnnealingContextual,y,60000,0.0529333333333,962.108
eAnnealingContextual,y,60100,0.0530282861897,963.506
eAnnealingContextual,y,60200,0.053073089701,964.954
eAnnealingContextual,y,60300,0.0530679933665,966.081
eAnnealingContextual,y,60400,0.0530629139073,967.54
eAnnealingContextual,y,60500,0.0531404958678,969.048
eAnnealingContextual,y,60600,0.0531683168317,970.248
eAnnealingContextual,y,60700,0.0531630971993,971.62
eAnnealingContextual,y,60800,0.0531414473684,972.753
eAnnealingContextual,y,60900,0.0531527093596,974.056
eAnnealingContextual,y,61000,0.053131147541,975.296
eAnnealingContextual,y,61100,0.0532078559738,976.489
eAnnealingContextual,y,61200,0.0532516339869,977.628
eAnnealingContextual,y,61300,0.0532300163132,978.893
eAnnealingContextual,y,61400,0.0531921824104,980.272
eAnnealingContextual,y,61500,0.0533008130081,981.748
eAnnealingContextual,y,61600,0.0532954545455,983.064
eAnnealingContextual,y,61700,0.0532901134522,984.608
eAnnealingContextual,y,61800,0.0533333333333,985.959
eAnnealingContextual,y,61900,0.0534248788368,987.269
eAnnealingContextual,y,62000,0.0534677419355,988.722
eAnnealingContextual,y,62100,0.0534782608696,990.025
eAnnealingContextual,y,62200,0.0535209003215,991.342
eAnnealingContextual,y,62300,0.053595505618,992.571
eAnnealingContextual,y,62400,0.0536538461538,993.994
eAnnealingContextual,y,62500,0.053664,995.354
eAnnealingContextual,y,62600,0.0538019169329,996.708
eAnnealingContextual,y,62700,0.0538277511962,998.066
eAnnealingContextual,y,62800,0.0539012738854,999.528
eAnnealingContextual,y,62900,0.0539427662957,1001.153
eAnnealingContextual,y,63000,0.0540158730159,1002.589
eAnnealingContextual,y,63100,0.0540729001585,1003.949
eAnnealingContextual,y,63200,0.0540506329114,1005.658
eAnnealingContextual,y,63300,0.0540442338073,1007.13
eAnnealingContextual,y,63400,0.0541482649842,1008.517
eAnnealingContextual,y,63500,0.054062992126,1010.031
eAnnealingContextual,y,63600,0.0541666666667,1011.337
eAnnealingContextual,y,63700,0.0541601255887,1012.763
eAnnealingContextual,y,63800,0.0542006269592,1014.208
eAnnealingContextual,y,63900,0.0542566510172,1015.684
eAnnealingContextual,y,64000,0.05428125,1017.231
eAnnealingContextual,y,64100,0.0542745709828,1018.653
eAnnealingContextual,y,64200,0.0543769470405,1019.902
eAnnealingContextual,y,64300,0.054432348367,1021.249
eAnnealingContextual,y,64400,0.0544720496894,1022.623
eAnnealingContextual,y,64500,0.054496124031,1023.902
eAnnealingContextual,y,64600,0.0544427244582,1025.056
eAnnealingContextual,y,64700,0.0544667697063,1026.208
eAnnealingContextual,y,64800,0.054475308642,1027.918
eAnnealingContextual,y,64900,0.0545608628659,1029.09
eAnnealingContextual,y,65000,0.0545692307692,1030.488
eAnnealingContextual,y,65100,0.0545929339478,1032.43
eAnnealingContextual,y,65200,0.0546165644172,1034.322
eAnnealingContextual,y,65300,0.0545941807044,1035.668
eAnnealingContextual,y,65400,0.0546330275229,1036.923
eAnnealingContextual,y,65500,0.0546259541985,1038.327
eAnnealingContextual,y,65600,0.0546341463415,1039.526
eAnnealingContextual,y,65700,0.0546270928463,1040.959
eAnnealingContextual,y,65800,0.0546656534954,1042.851
eAnnealingContextual,y,65900,0.0546282245827,1044.107
eAnnealingContextual,y,66000,0.0545757575758,1045.436
eAnnealingContextual,y,66100,0.0545688350983,1046.738
eAnnealingContextual,y,66200,0.0545770392749,1048.204
eAnnealingContextual,y,66300,0.0546757164404,1049.802
eAnnealingContextual,y,66400,0.0546837349398,1051.109
eAnnealingContextual,y,66500,0.0547669172932,1052.579
eAnnealingContextual,y,66600,0.0547747747748,1053.958
eAnnealingContextual,y,66700,0.0547226386807,1055.333
eAnnealingContextual,y,66800,0.0547155688623,1056.708
eAnnealingContextual,y,66900,0.0547683109118,1058.042
eAnnealingContextual,y,67000,0.0547462686567,1059.543
eAnnealingContextual,y,67100,0.0547690014903,1061.101
eAnnealingContextual,y,67200,0.054806547619,1062.609
eAnnealingContextual,y,67300,0.0549034175334,1064.087
eAnnealingContextual,y,67400,0.054940652819,1065.564
eAnnealingContextual,y,67500,0.0549481481481,1067.062
eAnnealingContextual,y,67600,0.054926035503,1068.331
eAnnealingContextual,y,67700,0.0549926144756,1069.77
eAnnealingContextual,y,67800,0.0550589970501,1071.136
eAnnealingContextual,y,67900,0.0551104565538,1072.618
eAnnealingContextual,y,68000,0.0551029411765,1074.113
eAnnealingContextual,y,68100,0.0551835535977,1075.496
eAnnealingContextual,y,68200,0.0551612903226,1076.997
eAnnealingContextual,y,68300,0.0551390922401,1078.433
eAnnealingContextual,y,68400,0.0551461988304,1079.891
eAnnealingContextual,y,68500,0.0551386861314,1081.497
eAnnealingContextual,y,68600,0.0551749271137,1082.755
eAnnealingContextual,y,68700,0.0551965065502,1084.197
eAnnealingContextual,y,68800,0.0551889534884,1085.614
eAnnealingContextual,y,68900,0.0551814223512,1086.91
eAnnealingContextual,y,69000,0.0551739130435,1088.407
eAnnealingContextual,y,69100,0.0552532561505,1090.028
eAnnealingContextual,y,69200,0.0553034682081,1092.094
eAnnealingContextual,y,69300,0.0553246753247,1094.329
eAnnealingContextual,y,69400,0.0554034582133,1095.922
eAnnealingContextual,y,69500,0.0554244604317,1097.937
eAnnealingContextual,y,69600,0.0555028735632,1099.607
eAnnealingContextual,y,69700,0.0555380200861,1100.968
eAnnealingContextual,y,69800,0.0555300859599,1102.461
eAnnealingContextual,y,69900,0.0555937052933,1104.179
eAnnealingContextual,y,70000,0.0555857142857,1106.4
eAnnealingContextual,y,70100,0.0556205420827,1108.461
eAnnealingContextual,y,70200,0.0556552706553,1110.63
eAnnealingContextual,y,70300,0.0556472261735,1113.289
eAnnealingContextual,y,70400,0.0556534090909,1115.197
eAnnealingContextual,y,70500,0.0556879432624,1117.092
eAnnealingContextual,y,70600,0.0556798866856,1119.182
eAnnealingContextual,y,70700,0.0557001414427,1121.246
eAnnealingContextual,y,70800,0.0556638418079,1123.343
eAnnealingContextual,y,70900,0.0556840620592,1124.996
eAnnealingContextual,y,71000,0.0557042253521,1126.413
eAnnealingContextual,y,71100,0.0556540084388,1127.855
eAnnealingContextual,y,71200,0.0556039325843,1129.556
eAnnealingContextual,y,71300,0.0555259467041,1131.14
eAnnealingContextual,y,71400,0.0555042016807,1132.417
eAnnealingContextual,y,71500,0.0554685314685,1133.863
eAnnealingContextual,y,71600,0.0554189944134,1135.398
eAnnealingContextual,y,71700,0.0554114365411,1137.205
eAnnealingContextual,y,71800,0.0553621169916,1139.19
eAnnealingContextual,y,71900,0.0553129346314,1141.528
eAnnealingContextual,y,72000,0.05525,1144.218
eAnnealingContextual,y,72100,0.055173370319,1146.506
eAnnealingContextual,y,72200,0.0551246537396,1148.199
eAnnealingContextual,y,72300,0.0550760719225,1149.658
eAnnealingContextual,y,72400,0.0550828729282,1151.896
eAnnealingContextual,y,72500,0.0550620689655,1153.566
eAnnealingContextual,y,72600,0.0549862258953,1154.936
eAnnealingContextual,y,72700,0.0549793672627,1157.138
eAnnealingContextual,y,72800,0.0549313186813,1158.914
eAnnealingContextual,y,72900,0.0549245541838,1160.93
eAnnealingContextual,y,73000,0.0548767123288,1162.593
eAnnealingContextual,y,73100,0.054829001368,1164.46
eAnnealingContextual,y,73200,0.0549180327869,1167.152
eAnnealingContextual,y,73300,0.0548840381992,1174.536
eAnnealingContextual,y,73400,0.0548501362398,1176.698
eAnnealingContextual,y,73500,0.0547891156463,1178.316
eAnnealingContextual,y,73600,0.0547554347826,1180.462
eAnnealingContextual,y,73700,0.0547218453189,1182.26
eAnnealingContextual,y,73800,0.0547154471545,1183.695
eAnnealingContextual,y,73900,0.0546820027064,1185.366
eAnnealingContextual,y,74000,0.0546351351351,1186.776
eAnnealingContextual,y,74100,0.0546153846154,1188.017
eAnnealingContextual,y,74200,0.0545822102426,1189.467
eAnnealingContextual,y,74300,0.0545895020188,1190.911
eAnnealingContextual,y,74400,0.0545698924731,1192.253
eAnnealingContextual,y,74500,0.0545771812081,1193.547
eAnnealingContextual,y,74600,0.0545576407507,1195.045
eAnnealingContextual,y,74700,0.0545917001339,1196.673
eAnnealingContextual,y,74800,0.0545855614973,1198.394
eAnnealingContextual,y,74900,0.0545660881175,1200.352
eAnnealingContextual,y,75000,0.0545333333333,1202.137
eAnnealingContextual,y,75100,0.0545406125166,1204.22
eAnnealingContextual,y,75200,0.0545478723404,1206.365
eAnnealingContextual,y,75300,0.0545418326693,1208.063
eAnnealingContextual,y,75400,0.054549071618,1210.099
eAnnealingContextual,y,75500,0.0545562913907,1211.468
eAnnealingContextual,y,75600,0.054537037037,1213.573
eAnnealingContextual,y,75700,0.0545574636724,1215.057
eAnnealingContextual,y,75800,0.0545778364116,1216.811
eAnnealingContextual,y,75900,0.0545981554677,1218.354
eAnnealingContextual,y,76000,0.0546315789474,1219.992
eAnnealingContextual,y,76100,0.0546649145861,1221.709
eAnnealingContextual,y,76200,0.0546981627297,1223.596
eAnnealingContextual,y,76300,0.0547575360419,1225.198
eAnnealingContextual,y,76400,0.0548167539267,1226.85
eAnnealingContextual,y,76500,0.0548235294118,1228.626
eAnnealingContextual,y,76600,0.0548433420366,1230.25
eAnnealingContextual,y,76700,0.0548239895698,1231.824
eAnnealingContextual,y,76800,0.0548177083333,1233.729
Simulation started at: 2015-11-03 22:53:33
Input file: ydata-fp-td-clicks-v2_0.20111002-08.txt
Policy: eAnnealingContextual
Policy,Input File,Evaluations,CTR,Cumulative Runtime (s)
eAnnealingContextual,y,100,0.07,3.115
eAnnealingContextual,y,200,0.05,5.954
eAnnealingContextual,y,300,0.05,8.417
eAnnealingContextual,y,400,0.05,10.788
eAnnealingContextual,y,500,0.064,12.849
eAnnealingContextual,y,600,0.0733333333333,14.662
eAnnealingContextual,y,700,0.0685714285714,16.559
eAnnealingContextual,y,800,0.07,18.559
eAnnealingContextual,y,900,0.0677777777778,20.817
eAnnealingContextual,y,1000,0.063,22.978
eAnnealingContextual,y,1100,0.0618181818182,25.256
eAnnealingContextual,y,1200,0.06,27.793
eAnnealingContextual,y,1300,0.0592307692308,29.575
eAnnealingContextual,y,1400,0.0585714285714,31.635
eAnnealingContextual,y,1500,0.0593333333333,33.711
eAnnealingContextual,y,1600,0.05875,35.928
eAnnealingContextual,y,1700,0.0570588235294,37.843
eAnnealingContextual,y,1800,0.0566666666667,39.813
eAnnealingContextual,y,1900,0.0563157894737,41.796
eAnnealingContextual,y,2000,0.056,43.528
eAnnealingContextual,y,2100,0.0557142857143,44.949
eAnnealingContextual,y,2200,0.0554545454545,46.512
eAnnealingContextual,y,2300,0.0547826086957,48.063
eAnnealingContextual,y,2400,0.0545833333333,49.709
eAnnealingContextual,y,2500,0.0536,51.527
eAnnealingContextual,y,2600,0.0542307692308,53.482
eAnnealingContextual,y,2700,0.0537037037037,55.064
eAnnealingContextual,y,2800,0.0535714285714,56.967
eAnnealingContextual,y,2900,0.0527586206897,58.918
eAnnealingContextual,y,3000,0.0523333333333,60.603
eAnnealingContextual,y,3100,0.0522580645161,62.251
eAnnealingContextual,y,3200,0.0525,63.743
eAnnealingContextual,y,3300,0.0512121212121,65.817
eAnnealingContextual,y,3400,0.0502941176471,67.658
eAnnealingContextual,y,3500,0.05,69.448
eAnnealingContextual,y,3600,0.05,70.857
eAnnealingContextual,y,3700,0.0513513513514,72.73
eAnnealingContextual,y,3800,0.0505263157895,74.4
eAnnealingContextual,y,3900,0.0523076923077,76.355
eAnnealingContextual,y,4000,0.052,78.23
eAnnealingContextual,y,4100,0.0524390243902,80.157
eAnnealingContextual,y,4200,0.052380952381,81.57
eAnnealingContextual,y,4300,0.0520930232558,83.328
eAnnealingContextual,y,4400,0.0522727272727,85.003
eAnnealingContextual,y,4500,0.0533333333333,86.521
eAnnealingContextual,y,4600,0.0521739130435,88.732
eAnnealingContextual,y,4700,0.051914893617,90.445
eAnnealingContextual,y,4800,0.051875,92.167
eAnnealingContextual,y,4900,0.0512244897959,93.938
eAnnealingContextual,y,5000,0.0508,95.709
eAnnealingContextual,y,5100,0.0511764705882,97.615
eAnnealingContextual,y,5200,0.0509615384615,99.645
eAnnealingContextual,y,5300,0.0507547169811,101.259
eAnnealingContextual,y,5400,0.0522222222222,102.853
eAnnealingContextual,y,5500,0.0514545454545,104.544
eAnnealingContextual,y,5600,0.0510714285714,106.161
eAnnealingContextual,y,5700,0.0505263157895,107.564
eAnnealingContextual,y,5800,0.0508620689655,109.362
eAnnealingContextual,y,5900,0.0510169491525,110.948
eAnnealingContextual,y,6000,0.0506666666667,112.593
eAnnealingContextual,y,6100,0.0504918032787,114.188
eAnnealingContextual,y,6200,0.0508064516129,115.738
eAnnealingContextual,y,6300,0.0509523809524,117.295
eAnnealingContextual,y,6400,0.05078125,118.85
eAnnealingContextual,y,6500,0.0509230769231,120.394
eAnnealingContextual,y,6600,0.0506060606061,122.132
eAnnealingContextual,y,6700,0.0510447761194,123.654
eAnnealingContextual,y,6800,0.0508823529412,125.054
eAnnealingContextual,y,6900,0.0507246376812,126.576
eAnnealingContextual,y,7000,0.0504285714286,128.063
eAnnealingContextual,y,7100,0.0504225352113,129.554
eAnnealingContextual,y,7200,0.0509722222222,130.904
eAnnealingContextual,y,7300,0.0508219178082,132.442
eAnnealingContextual,y,7400,0.0509459459459,133.853
eAnnealingContextual,y,7500,0.0512,135.135
eAnnealingContextual,y,7600,0.0510526315789,136.557
eAnnealingContextual,y,7700,0.0506493506494,137.912
eAnnealingContextual,y,7800,0.0507692307692,139.309
eAnnealingContextual,y,7900,0.0506329113924,140.806
eAnnealingContextual,y,8000,0.050875,142.143
eAnnealingContextual,y,8100,0.0514814814815,143.61
eAnnealingContextual,y,8200,0.0517073170732,145.043
eAnnealingContextual,y,8300,0.0513253012048,146.491
eAnnealingContextual,y,8400,0.0508333333333,147.788
eAnnealingContextual,y,8500,0.0507058823529,149.427
eAnnealingContextual,y,8600,0.0506976744186,150.827
eAnnealingContextual,y,8700,0.0505747126437,152.202
eAnnealingContextual,y,8800,0.0505681818182,153.793
eAnnealingContextual,y,8900,0.0506741573034,155.18
eAnnealingContextual,y,9000,0.051,156.61
eAnnealingContextual,y,9100,0.0514285714286,158.042
eAnnealingContextual,y,9200,0.0516304347826,159.32
eAnnealingContextual,y,9300,0.0516129032258,160.773
eAnnealingContextual,y,9400,0.0517021276596,162.101
eAnnealingContextual,y,9500,0.052,163.638
eAnnealingContextual,y,9600,0.0525,165.081
eAnnealingContextual,y,9700,0.0526804123711,166.392
eAnnealingContextual,y,9800,0.0527551020408,167.705
eAnnealingContextual,y,9900,0.0528282828283,169.294
eAnnealingContextual,y,10000,0.053,170.923
eAnnealingContextual,y,10100,0.0529702970297,172.313
eAnnealingContextual,y,10200,0.053137254902,173.785
eAnnealingContextual,y,10300,0.0532038834951,174.819
eAnnealingContextual,y,10400,0.0532692307692,176.162
eAnnealingContextual,y,10500,0.054,177.61
eAnnealingContextual,y,10600,0.0539622641509,179.38
eAnnealingContextual,y,10700,0.0541121495327,180.753
eAnnealingContextual,y,10800,0.0543518518519,182.254
eAnnealingContextual,y,10900,0.0543119266055,183.784
eAnnealingContextual,y,11000,0.0541818181818,185.15
eAnnealingContextual,y,11100,0.053963963964,186.619
eAnnealingContextual,y,11200,0.0538392857143,188.045
eAnnealingContextual,y,11300,0.0536283185841,189.648
eAnnealingContextual,y,11400,0.0536842105263,191.15
eAnnealingContextual,y,11500,0.0537391304348,192.734
eAnnealingContextual,y,11600,0.0539655172414,194.28
eAnnealingContextual,y,11700,0.0538461538462,195.887
eAnnealingContextual,y,11800,0.0535593220339,197.521
eAnnealingContextual,y,11900,0.0534453781513,198.995
eAnnealingContextual,y,12000,0.0534166666667,200.658
eAnnealingContextual,y,12100,0.0534710743802,202.337
eAnnealingContextual,y,12200,0.0533606557377,203.934
eAnnealingContextual,y,12300,0.0532520325203,205.46
eAnnealingContextual,y,12400,0.053064516129,206.906
eAnnealingContextual,y,12500,0.05312,208.333
eAnnealingContextual,y,12600,0.0528571428571,209.769
eAnnealingContextual,y,12700,0.0527559055118,211.355
eAnnealingContextual,y,12800,0.05265625,212.707
eAnnealingContextual,y,12900,0.0527131782946,214.389
eAnnealingContextual,y,13000,0.0528461538462,216.133
eAnnealingContextual,y,13100,0.0528244274809,217.851
eAnnealingContextual,y,13200,0.0526515151515,219.295
eAnnealingContextual,y,13300,0.0528571428571,221.075
eAnnealingContextual,y,13400,0.0527611940299,222.765
eAnnealingContextual,y,13500,0.0528148148148,224.303
eAnnealingContextual,y,13600,0.0530147058824,225.693
eAnnealingContextual,y,13700,0.0528467153285,227.121
eAnnealingContextual,y,13800,0.0530434782609,229.111
eAnnealingContextual,y,13900,0.0528776978417,230.633
eAnnealingContextual,y,14000,0.0529285714286,232.387
eAnnealingContextual,y,14100,0.052695035461,234.17
eAnnealingContextual,y,14200,0.0525352112676,235.666
eAnnealingContextual,y,14300,0.0526573426573,237.4
eAnnealingContextual,y,14400,0.0526388888889,239.022
eAnnealingContextual,y,14500,0.0524827586207,240.467
eAnnealingContextual,y,14600,0.0524657534247,242.241
eAnnealingContextual,y,14700,0.0525850340136,243.918
eAnnealingContextual,y,14800,0.0527027027027,245.538
eAnnealingContextual,y,14900,0.0528187919463,247.475
eAnnealingContextual,y,15000,0.0526,249.143
eAnnealingContextual,y,15100,0.052582781457,250.955
eAnnealingContextual,y,15200,0.0525,252.652
eAnnealingContextual,y,15300,0.052614379085,254.48
eAnnealingContextual,y,15400,0.0525974025974,256.111
eAnnealingContextual,y,15500,0.0525161290323,257.819
eAnnealingContextual,y,15600,0.0526282051282,259.636
eAnnealingContextual,y,15700,0.0526751592357,261.249
eAnnealingContextual,y,15800,0.0529113924051,263.092
eAnnealingContextual,y,15900,0.0528301886792,264.686
eAnnealingContextual,y,16000,0.0528125,266.461
eAnnealingContextual,y,16100,0.0525465838509,268.799
eAnnealingContextual,y,16200,0.0526543209877,271.042
