t,EnsembleRandomUpdateAll,eAnnealing,UCB1,Random,eGreedy0.1,Naive3,Softmax0.1,EXP30.5,EnsembleEAnnealingUpdateAll,
287400,,0.0886638830898,0.0565135699374,0.0375365344468,0.0855427974948,,0.0591301322199,0.047139874739,0.090375782881,
287500,,0.088667826087,0.0564973913043,0.0375408695652,0.085547826087,,0.0591304347826,0.0471443478261,0.0904,
287600,,0.0886821974965,0.0565055632823,0.0375486787204,0.0855632823366,,0.0591342141864,0.0471557719054,0.0904068150209,
287700,,0.0887069864442,0.0565102537365,0.0375460549183,0.0855717761557,,0.0591484184915,0.0471602363573,0.0904205769899,
287800,,0.0887178596247,0.0565045170257,0.0375434329395,0.0855767894371,,0.0591452397498,0.0471681723419,0.0904482279361,
287900,,0.0887287252518,0.0565022577284,0.037551233067,0.085571378951,,0.0591455366447,0.0471656825287,0.0904411253908,
288000,,0.0887534722222,0.0565034722222,0.0375520833333,0.0855902777778,,0.0591527777778,0.0471736111111,0.0904583333333,
288100,,0.0887539048941,0.0564977438389,0.0375425199583,0.0856056924679,,0.0591600138841,0.0471745921555,0.0904824713641,
288200,,0.0887751561416,0.0565024288688,0.03753296322,0.0856072172103,,0.0591672449688,0.0471721027065,0.090478834143,
288300,,0.0887790496011,0.0564862989941,0.0375268817204,0.085612209504,,0.0591779396462,0.0471904266389,0.0904994797086,
288400,,0.0887829403606,0.0564805825243,0.037527739251,0.0856414701803,,0.0591816920943,0.0471948682386,0.0905062413315,
288500,,0.0888006932409,0.0564783362218,0.0375216637782,0.0856429809359,,0.0591889081456,0.0472062391681,0.0905129982669,
288600,,0.0887941787942,0.0564760914761,0.0375329175329,0.0856618156618,,0.0591822591823,0.0472072072072,0.0905058905059,
288700,,0.0888049878767,0.0564738482854,0.037537235885,0.0856494631105,,0.0591825424316,0.0472151021822,0.0905022514721,
288800,,0.0887984764543,0.0564612188366,0.0375380886427,0.0856578947368,,0.0591897506925,0.0472126038781,0.0905020775623,
288900,,0.088795430945,0.0564728279682,0.0375424022153,0.0856593977155,,0.059203876774,0.0472204915196,0.0905122879889,
289000,,0.0887923875433,0.0564740484429,0.0375328719723,0.0856747404844,,0.0592179930796,0.04723183391,0.0905121107266,
289100,,0.088789346247,0.0564752680733,0.037540643376,0.0856693185749,,0.0592459356624,0.0472397094431,0.090511933587,
289200,,0.0887966804979,0.0564730290456,0.0375380359613,0.0856881051176,,0.0592531120332,0.0472475795297,0.0905013831259,
289300,,0.0887936398203,0.0564673349464,0.0375319737297,0.0856723124784,,0.0592602834428,0.0472519875562,0.0905012098168,
289400,,0.0887836903939,0.0564616447823,0.0375397373877,0.0856738078784,,0.0592501727713,0.0472702142364,0.0904906703525,
289500,,0.0887772020725,0.0564559585492,0.0375440414508,0.0856580310881,,0.0592642487047,0.047274611399,0.0904835924007,
289600,,0.0887672651934,0.0564537292818,0.0375517955801,0.0856664364641,,0.0592714088398,0.0472755524862,0.090486878453,
289700,,0.0887607870211,0.0564618570935,0.0375422851225,0.0856713841905,,0.0592820158785,0.0472833966172,0.0904901622368,
289800,,0.088768115942,0.0564596273292,0.0375396825397,0.085679779158,,0.0592857142857,0.0472739820566,0.0904934437543,
289900,,0.0887650914108,0.0564677474991,0.0375508796137,0.0856743704726,,0.0592894101414,0.0472887202484,0.0905036219386,
290000,,0.0887724137931,0.0564482758621,0.0375448275862,0.0856689655172,,0.0593034482759,0.0472862068966,0.0905034482759,
290100,,0.0887831782144,0.0564322647363,0.0375387797311,0.0856635642882,,0.0593071354705,0.047307824888,0.0905101689073,
290200,,0.0888042729152,0.0564266023432,0.0375465196416,0.0856478290834,,0.0593211578222,0.0473156443832,0.090516884907,
290300,,0.0888046848088,0.0564243885636,0.037547364795,0.0856458835687,,0.059342059938,0.0473096796417,0.0905270409921,
290400,,0.0888085399449,0.0564187327824,0.0375516528926,0.0856577134986,,0.0593629476584,0.0473106060606,0.0905406336088,
290500,,0.0888123924269,0.0564337349398,0.0375559380379,0.0856592082616,,0.0593838209983,0.0473149741824,0.0905301204819,
290600,,0.0888300068823,0.0564418444597,0.0375636613902,0.0856744666208,,0.0593874741913,0.0473227804542,0.0905333792154,
290700,,0.0888372893017,0.0564430684555,0.037564499484,0.0856828345373,,0.0594186446508,0.0473237014104,0.0905366357069,
290800,,0.0888273727648,0.0564580467675,0.0375687757909,0.0856911966988,,0.0594119669876,0.0473314993122,0.0905398899587,
290900,,0.088827775868,0.0564558267446,0.0375764867652,0.0856789274665,,0.0594293571674,0.0473289790306,0.0905603300103,
291000,,0.0888316151203,0.0564467353952,0.0375807560137,0.0856838487973,,0.0594432989691,0.0473470790378,0.0905567010309,
291100,,0.0888354517348,0.0564307798008,0.0375815870835,0.0857059429749,,0.059457231192,0.0473548608726,0.0905633802817,
291200,,0.0888495879121,0.0564320054945,0.0375892857143,0.0857177197802,,0.0594677197802,0.0473626373626,0.0905872252747,
291300,,0.0888534157226,0.0564263645726,0.0375969790594,0.0857157569516,,0.059467902506,0.0473669756265,0.090593889461,
291400,,0.088857240906,0.0564275909403,0.0375943719973,0.0857137954701,,0.0594783802334,0.0473610157859,0.0905971173644,
291500,,0.0888747855918,0.0564288164666,0.0375986277873,0.0857118353345,,0.0594854202401,0.0473653516295,0.0906037735849,
