TimeBin,UCB1,eGreedy0.1,EnsembleEAnnealingUpdateAll,EXP30.5,EnsembleRandomUpdateAll,Naive3,Random,eAnnealing,Softmax0.1,
1860,0.0519636015326,0.0828344671202,0.0796605908234,0.046726364015,0.0671841155235,0.0794970607446,0.0379950358522,0.0808076298701,0.0583159033538,
1870,0.0519528619529,0.0830199323054,0.0796622889306,0.0466818936877,0.0671472708548,0.079517601043,0.037573550014,0.0809550789154,0.0582319255548,
1880,0.0519636015326,0.0832172284644,0.0796695760599,0.0466581539584,0.067112024666,0.0794805194805,0.0375966386555,0.0811496571198,0.0583784746971,
1890,0.0519528619529,0.0834539350988,0.0796954630205,0.0467005813953,0.0670066632496,0.0794837855725,0.0375650969529,0.0813062700965,0.0585658501952,
1900,0.052201023732,0.0836120401338,0.0796600741656,0.0467632150615,0.066964741952,0.0795643564356,0.0375393537697,0.0814079422383,0.0586991869919,
1910,0.0527504638219,0.0838142804292,0.079680196802,0.0467583212735,0.0669505354411,0.0795984200132,0.0374524495677,0.081631347461,0.058823943662,
1920,0.0539274230593,0.0839513453741,0.0797249388753,0.0467410875045,0.0669289340102,0.0796128608924,0.0374406634258,0.0818620414673,0.0589301999298,
1930,0.0539274230593,0.0840815576782,0.0798660170524,0.0467872492837,0.0669168356998,0.0796590163934,0.0374402050114,0.0821343402226,0.0590283117791,
1940,0.0539274230593,0.0841916605706,0.0799090909091,0.0467632331903,0.066851945427,0.079628422425,0.037438087105,0.0826267828843,0.0591225626741,
1950,0.0539274230593,0.0842836310609,0.0799216395419,0.0467390530438,0.0668113017154,0.0796482084691,0.0374271157656,0.0828932806324,0.0591600138841,
1960,0.0539274230593,0.0843313953488,0.0799158653846,0.0467529244949,0.0667655935614,0.07961064244,0.0374134534196,0.0833582677165,0.0592459356624,
1970,0.0539274230593,0.0843582306019,0.0799940155595,0.0468115942029,0.0667251755266,0.0794709677419,0.0374131165919,0.0836317235964,0.059275862069,
1980,0.0539274230593,0.0843867243867,0.0799582089552,0.0469038393801,0.0667083541771,0.0794799210007,0.0373976037894,0.0839906103286,0.0593213916638,
1990,0.0539174311927,0.0844248741912,0.0799525504152,0.0469603369603,0.0667248255234,0.0795332018409,0.0373609958506,0.0842940717629,0.0591895604396,
2000,0.0538655077768,0.0844647332617,0.0800059066745,0.0470689052116,0.0668009950249,0.0795493300853,,0.0845451010886,0.0590585415953,
2010,0.0539274230593,0.0846414555833,0.080011778563,0.0471573072899,0.0668765493307,0.0796109422492,,0.0847558139535,0.0589385665529,
2020,0.0539046746104,0.0847690120824,0.0799882422105,0.0471736111111,0.066978239367,0.0796733212341,,0.0849613601236,0.0590277777778,
2030,0.0539274230593,0.0849327671621,0.0799416228838,0.04723183391,0.0670384995064,0.0796871239471,,0.0850808936826,0.0591225109686,
2040,0.0539174311927,0.0850264363765,0.0799534071054,0.0472887202484,0.0670310192024,0.0796940611878,,0.0852574942352,0.0591714381947,
2050,0.0539274230593,0.0851070551071,0.0800580720093,0.0473314993122,0.0671021611002,0.0797909199522,,0.0853713629403,0.0591495901639,
2060,0.0539174311927,0.0851783216783,0.0801271676301,0.0473669756265,0.0671400587659,0.0797792362768,,0.0855475009538,0.0592477876106,
2070,0.0539274230593,0.0853207810321,0.0801900921659,0.0473381294964,0.0671980440098,0.0797390272835,,0.0856958174905,0.0594540522211,
2080,0.0539274230593,0.0854254949635,0.0802182653647,0.0472996931469,0.0671929824561,0.0797692307692,,0.0858393330807,0.0596081081081,
2090,0.0539174311927,0.085452653486,0.080246277205,0.0473480475382,0.0672616731518,0.0798349056604,,0.0860294117647,0.0597272727273,
2100,0.0539046746104,0.0854551724138,0.0801943967982,0.0474314720812,0.0673181377304,0.0798589065256,,0.0862133734035,0.059845689366,
2110,0.0539274230593,0.0855055020633,0.0801368301026,0.0475514333895,0.0673730043541,0.0798531139835,,0.0864010475122,0.060006684492,
2120,0.0539174311927,0.0855658436214,0.0801191827469,0.0476672268908,0.0674372586873,0.0798476859988,,0.0865572547557,0.0601598934044,
2130,0.0539274230593,0.0856170940171,0.0801019252548,0.0477714477212,0.0674481427882,0.0798251748252,,0.0867670011148,0.0603980099502,
2140,0.0539174311927,0.0856646216769,0.0801186440678,0.0478531073446,0.0674843975036,0.0798663567693,,0.0869788967049,0.0606210769739,
2150,0.0538655077768,0.0857730207271,0.0800902425268,0.0480172128434,0.0675347056008,0.0799594202899,,0.0871265215788,0.0607603686636,
2160,0.0539274230593,0.0858691968824,0.080033632287,0.048169525066,0.0675680840898,0.0800288683603,,0.0872526664215,0.0609868852459,
2170,0.0539174311927,0.0858783783784,0.0800168067227,0.0483667433454,0.0675476190476,0.080086306099,,0.0873717008798,0.0611085141903,
2180,0.053881006865,0.0858873144399,0.0800279485746,0.0484582651391,0.0675511174513,0.0801265094882,,0.0874734917733,0.0613140385895,
2190,0.0538566864445,0.0858970043756,0.0800223214286,0.0485607049608,0.0675698720985,0.0801659038902,,0.087553773241,0.0615540092777,
2200,0.0538444040036,0.0858912386707,0.0800333889816,0.0486113821138,0.0675897920605,0.0801372212693,,0.0875925925926,0.0618361955086,
2210,0.0538196647032,0.085841152815,0.0800222222222,0.0486904376013,0.067581483231,0.0800403923832,,0.0876276711336,0.0620796314577,
2220,0.0538179347826,0.08586,0.080055401662,0.0487847446671,0.0675928537847,0.0801092581944,,0.0876249094859,0.0622681088168,
2230,0.0538267148014,0.0859394745594,0.0800884466556,0.0488752819852,0.0676054358013,0.0801489971347,,0.0876790212307,0.0624330502939,
2240,0.0538305543037,0.0859701492537,0.0801160220994,0.0489460154242,0.0676344086022,0.0801603665521,,0.0877323286688,0.0625618489583,
2250,0.0538129496403,0.0859675818723,0.0801432506887,0.0490708106376,0.0676539179104,0.0800913763564,,0.0878047908473,0.0627361246349,
2260,0.0537685060565,0.0859841479524,0.0801978021978,0.049188239054,0.0676640297813,0.0800398633257,,0.0878866714184,0.0628284789644,
2270,0.0537181208054,0.0859617288024,0.0801973684211,0.0492508766337,0.0676651162791,0.0799545970488,,0.088046875,0.0629364311068,
2280,0.0536696428571,0.0859395532194,0.0801863013699,0.0493449920509,0.0676576994434,0.0800522041763,,0.0881457891012,0.0630083655084,
2290,0.0536080178174,0.0859553512804,0.0801805251641,0.0494225888325,0.0676478743068,0.0800695249131,,0.0882686882934,0.0631161745828,
2300,0.0537402061856,0.0859404645077,0.0801529219006,0.0494683544304,0.0676291512915,0.0801614763552,,0.0883831282953,0.0633034571063,
2310,0.0537402061856,0.0859413680782,0.0801416893733,0.0494977890082,0.0676183908046,0.0802298850575,,0.0884558823529,0.0633535611626,
2320,0.0539285714286,0.085961038961,0.0802065217391,0.0494960629921,0.0675849403122,0.080252293578,,0.0885235602094,0.0634342147181,
2330,0.0539516789517,0.0859889932017,0.080217037439,0.0495259026688,0.0675789473684,0.0802745995423,,0.0886490250696,0.0634806102988,
2340,0.0539541547278,0.0860084033613,0.0802490525176,0.0495552771688,0.0675811614083,0.0802170188464,,0.0887751561416,0.063589093215,
2350,0.0544602851324,0.0859896840748,0.0802485143166,0.049556665626,0.067528499772,0.0801424501425,,0.0888049878767,0.0636084756483,
2360,0.0547032520325,0.0859646302251,0.0802750809061,0.0495672478207,0.0674908925319,0.0800625,,0.0887966804979,0.0636504424779,
2370,0.0548092532468,0.0859166666667,0.0803119956966,0.0495767195767,0.0674432334242,0.0801267281106,,0.0888372893017,0.0636532410321,
2380,0.0549716828479,0.0858727621483,0.0803168635875,0.0495881077733,0.0673810602628,0.0801663798049,,0.0888747855918,0.0637245058048,
2390,0.0551392813888,0.0858722843976,0.0802841823056,0.0496101485149,0.0673463554073,0.0801604584527,,0.0889227086183,0.0637973099781,
2400,0.0553521126761,0.0858568614576,0.0802835741038,0.0496145544249,0.06753714543,0.0800971983991,,0.0889480874317,0.0638814352574,
2410,0.0555502008032,0.0858336174565,0.0803146666667,0.0496001230391,0.0678985181859,0.0800570450656,,0.0890095302927,0.0639414694894,
2420,0.0557966373098,0.0858563159687,0.0803194888179,0.0496076026977,0.0680376344086,0.0799545196134,,0.089083503055,0.0639770257684,
2430,0.0559520958084,0.0858873430607,0.0803299627461,0.049608801956,0.0689011962782,0.0799602949518,,0.0891534033187,0.0639863819251,
2440,0.0561066878981,0.0859634270234,0.0803133297929,0.049602932193,0.0688761061947,0.0800229753016,,0.0891880920162,0.064030265596,
2450,0.0561066878981,0.0860486322188,0.0802916224814,0.0495857447457,0.068821192053,0.0800573065903,,0.0892115902965,0.0640868493994,
2460,0.0561821782178,0.0860761199057,0.0802805717311,0.04957472661,0.0687862796834,0.0800687285223,,0.0892258498822,0.0641277641278,
2470,0.0562049861496,0.0860887096774,0.0802591221576,0.0495636363636,0.0687966622749,0.0800171428571,,0.0892542828351,0.0641753525445,
2480,0.0562278281435,0.0860906040268,0.0802692713833,0.0495320048309,0.0687746170678,0.0799429874572,,0.089259383378,0.0641939431019,
2490,0.0562563900904,0.0860824396783,0.080253164557,0.049527677497,0.0687707786527,0.0798600223964,,0.0892477432297,0.0642047531993,
2500,0.0562955703646,0.0860414577065,0.0802210526316,0.0495135135135,0.0687483645879,0.0798808848554,,0.08924,0.0642052375152,
2510,0.0562978889758,0.0860312707917,0.0802418506835,0.0494727381666,0.0687548976926,0.0798189020939,,0.0892238507662,0.0641987276583,
2520,0.0563522992985,0.0860810362006,0.0802469784551,0.0494562294592,0.0686576889661,0.0797741389046,,0.0891924227318,0.0642356495468,
2530,0.0564452214452,0.0861436610394,0.0802045097011,0.0494112399643,0.068604247941,0.0797611111111,,0.0891481604243,0.0642620481928,
2540,0.0564454792394,0.0861627522329,0.0801728653745,0.0494339063426,0.0685813148789,0.0797340720222,,0.0891101554747,0.0642758413462,
2550,0.0565239197531,0.0861680395387,0.0801673640167,0.0494401658768,0.0685418464193,0.0797682119205,,0.0890462046205,0.0642698650675,
2560,0.0565321030373,0.0861763738072,0.0801409921671,0.0494522968198,0.0684761084804,0.0798071625344,,0.08899571946,0.0642737346511,
2570,0.0565912576687,0.0861515748031,0.0800886339937,0.049458664313,0.068397766323,0.0798294829483,,0.0889290407359,0.064247761194,
2580,0.0566959847036,0.0861624099542,0.0800729546639,0.0494424882629,0.0683319039451,0.0798846787479,,0.0888950819672,0.064256395003,
2590,0.0568166221883,0.0861583769634,0.0800679941719,0.0494426612197,0.0682841249465,0.0799013157895,,0.088841383812,0.0642476303318,
2600,0.0568621477532,0.0861390339426,0.0801400414938,0.0494371536891,0.0682322130074,0.0798960043788,,0.0888290932811,0.0642641843972,
2610,0.0568628940372,0.0861513478402,0.0801397515528,0.0494692575406,0.0682020026121,0.0798851203501,,0.0887902439024,0.0642625368732,
2620,0.0568669690098,0.0861428571429,0.0801911157025,0.0495026026605,0.0681920903955,0.0798633879781,,0.0887479727538,0.0642264705882,
2630,0.0568832640725,0.0861518578352,0.0801909184727,0.0495030338053,0.0681266261925,0.0798662012798,,0.0886990291262,0.0642105263158,
2640,0.0568832640725,0.0861791237113,0.0801906158358,0.0494900605013,0.0681141868512,0.0798837884951,,0.088596321394,0.0642122186495,
2650,0.0568832640725,0.0861825192802,0.0802000976086,0.0494691535151,0.0680707811826,0.0799072463768,,0.088536036036,0.0641812354312,
2660,0.0568731117825,0.0861758100738,0.080199513382,0.049459382151,0.068023255814,0.07997686524,,0.0885017645172,0.0642132715155,
2670,0.0568832640725,0.0861434977578,0.0802667313288,0.0494623963397,0.0687322064057,0.0800288350634,,0.0884585865046,0.0642207415991,
2680,0.0568832640725,0.0861143039591,0.0802906976744,0.0494471359362,0.0687116836961,0.0800461095101,,0.0884136610278,0.0642027729636,
2690,0.0568832640725,0.0860852959898,0.0803047895501,0.0493977272727,0.068677905945,0.0800807381776,,0.0883601804124,0.0642031070196,
2700,0.0568700564972,0.0860660946934,0.0803216374269,0.0494154193731,0.0686144311642,0.0801035077631,,0.0883445837351,0.0641855788567,
2710,0.0568621477532,0.085996198923,0.0803466538276,0.0494011807703,0.0686016762241,0.0801263641585,,0.0883130211674,0.0641723940435,
2720,0.0568628940372,0.0859254579912,0.0803498542274,0.0494257703081,0.0685934744268,0.0800687285223,,0.088279054917,0.0641450185555,
2730,0.0568669690098,0.0858601134216,0.0803307766059,0.0494260918253,0.0685846153846,0.0800289519398,,0.0882801899593,0.0641007398976,
2740,0.0568832640725,0.0857412060302,0.0803338171263,0.0494088120468,0.0685570175439,0.0800981524249,,0.0882882273342,0.0640672696439,
2750,0.0568832640725,0.0857044458359,0.0803473227207,0.0493647711512,0.0685632939115,0.0801266551526,,0.0883051991897,0.064062676454,
2760,0.0568832640725,0.0855881435257,0.0803881048387,0.0493082149475,0.0685470459519,0.0801494252874,,0.0883350185372,0.0640208216095,
2770,0.0568716981132,0.0855272161742,0.0805032712632,0.0493154486586,0.0685508511567,0.0801262916188,,0.0883260357023,0.0639865433137,
2780,0.0568669690098,0.0854666666667,0.0805628140704,0.0492991085152,0.0685353095031,0.0800458190149,,0.0882762096774,0.0639631593637,
2790,0.0568832640725,0.0853910355487,0.0806121424987,0.0493041079093,0.0685347826087,0.0799942889777,,0.0882696177062,0.0638264738598,
2800,0.0568716981132,0.0853156760086,0.0807014028056,0.0493178342001,0.0685026041667,0.079937357631,,0.0882158369529,,
2810,0.0568660647103,0.0852702702703,0.0807503751876,0.0493225511138,0.0684662045061,0.0799487763233,,0.0882555036691,,
2820,0.0568832640725,0.0852083333333,0.08075,0.0493148599269,0.0684299307958,0.0798977853492,,0.088309484193,,
2830,0.0568731117825,0.0851695692026,0.0807588617074,0.0493197692074,0.0683765112263,0.0798357870895,,0.0883455149502,,
2840,0.0568669690098,0.0851172707889,0.080748502994,0.049305429178,0.0683067643257,0.0798020361991,,0.0883427245608,0.061428146385,
2850,0.0568832640725,0.0850547112462,0.0807810945274,0.0492558983666,0.0682874354561,0.0797405527355,,0.0883620119126,0.0613590504451,
2860,0.0568832640725,0.0850181818182,0.0814004474273,0.049268512944,0.0682431271478,0.0797301854975,,0.088373015873,,
2870,0.0568700564972,0.0849561801148,0.0813998211091,0.0492631578947,0.0682032590051,0.0797024143739,,0.0883624382208,,
2880,0.056866010598,0.0848900271166,0.0814942016057,0.0492561487702,0.0681806506849,0.079686450168,,0.088354721948,,
2890,0.0568832640725,0.0848348348348,0.0814890771288,0.0492547141574,0.0681865284974,0.0796754336877,,0.0883623807958,,
2900,0.0568700564972,0.0847620472912,0.082032157213,0.0492447761194,0.068282306163,0.0796642817832,,0.088337704918,,
2910,0.0568533834586,0.08461836613,0.0820267857143,0.0491895010095,0.0683247320365,0.0796646509071,,0.088345323741,,
2920,0.0568450598802,0.084457974458,0.0821021963245,0.0491874820557,0.0684396039604,0.079676180022,,0.088352902805,,
2930,0.0568249813014,0.0843017751479,0.0820833333333,0.0491822094692,0.0685454545455,0.0796655701754,,0.0883457913552,,
2940,0.0567735919433,0.0841863207547,0.0820313199105,0.0491671436749,0.0686238170347,0.0796767123288,,0.0883695299838,,
2950,0.0567633928571,0.0840667056758,0.0819776785714,0.0491576242147,0.0687682014955,0.0796498905908,,0.0883791653187,,
2960,0.0567468499427,,0.0819295900178,0.0491431824651,0.0690816326531,0.0796521258973,,0.0883709677419,,
2970,0.0568380952381,,0.0819311578006,0.0491125602495,0.0692319749216,0.0796747519294,,0.0883757653883,,
2980,0.0568628940372,,0.0820401785714,0.049112242013,0.0693859992178,0.0797136563877,,0.0883349405336,,
2990,0.0568564920273,,0.0819982158787,0.0491126760563,0.0695745511319,0.0797417582418,,0.0883188963747,,
3000,0.056866010598,,0.0819367764915,0.0490996060777,0.0697780373832,0.079824032177,,0.0882864450128,,
3010,0.0568832640725,,0.0818977777778,0.0490919282511,0.069941702293,0.0798795180723,,0.0882726692209,,
3020,0.0568700564972,,0.0818713968958,0.0490759352317,0.0701434664599,0.0799749373434,,0.0882075772047,,
3030,0.0568597216999,,0.0823597506679,0.049070155902,0.0703328173375,0.0800550275138,,0.0881633301557,,
3040,0.0568450598802,,0.0823676012461,0.0490296645412,0.070528957529,0.08007,,0.08810082435,,
3050,0.0568387579499,,0.0823299244108,,0.0706589595376,0.0800998502247,,0.0880265654649,,
3060,0.0567823814856,,0.0823321396598,,0.070768935025,0.0800898203593,,0.0879407127089,,
3070,0.056773353182,,0.0823211091234,,0.0708787413661,0.0801393728223,,0.0879088050314,,
3080,0.0567013372957,,0.08225,,0.0709498276522,0.0801739562624,,0.0878600564794,,
3090,0.0566901408451,,0.0821800529568,,0.0710355368743,0.0801834407536,,0.0877809076682,,
3100,0.0566901408451,,0.0821654929577,,0.0710873712324,0.0801833498513,,0.0877108057464,,
3110,0.0566947073256,,0.0821689397272,,0.0712105062809,0.0802375061851,,0.0876690557806,,
3120,0.0566947073256,,0.0821052631579,,0.0712647170528,0.0802817597627,,0.0875878147342,,
3130,0.0566865148862,,0.0820822281167,,0.0713457164519,0.0803209876543,,0.0875596159802,,
3140,0.0566901408451,,0.0820543144985,,0.0714788199697,0.0803793103448,,0.0874930448223,,
3150,0.0566901408451,,0.0820244862265,,0.0715660377358,0.080374015748,,0.0874714770274,,
3160,0.0566947073256,,0.0819991270188,,0.0716258938653,0.0804127764128,,0.0874030769231,,
3170,0.0566854130053,,0.0819982585982,,0.071697333834,0.0804413928396,,0.08737262124,,
3180,0.0566947073256,,0.0819704219226,,0.0717970797454,0.0804701273262,,0.0873086344152,,
3190,0.0566841736695,,0.0819314236111,,0.0719350018678,0.0805471421593,,0.0872458015267,,
3200,0.0566538461538,,0.0818993928881,,0.0720022371365,0.080604288499,,,,
3210,0.0566337644656,,0.0818406236466,,0.072077294686,0.0806280428432,,,,
3220,0.0566474576271,,0.0817863321799,,0.0721542454579,0.0806277372263,,,,
3230,0.056645183175,,0.081701208981,,0.0722493525712,0.0806016496846,,,,
3240,0.0566474576271,,0.0816472617508,,0.0723661867848,0.080625,,,,
3250,0.0566451173869,,0.0815977605512,,0.0724852724595,0.080614714424,,,,
3260,0.0566474576271,,0.0815582115981,,0.0725789860397,0.0806425120773,,,,
3270,0.0566474576271,,0.0815347191508,,0.0726869501466,0.0806798457088,,,,
3280,0.0566451173869,,0.0815350683723,,0.0727798098025,0.0806884930188,,,,
3290,0.0566474576271,,0.0815204936095,,0.0728540145985,0.0807256126862,,,,
3300,0.0566901408451,,0.0814738231412,,0.0728987618354,0.0807012487992,,,,
3310,0.0566854130053,,0.0814499121265,,0.0729978197674,0.0806851940585,,,,
3320,0.0566947073256,,0.0815223336372,,0.0730141458107,0.0807265774379,,,,
3330,0.0566865148862,,0.0816256830601,,0.0730763662685,0.0807453416149,,,,
3340,0.0566538461538,,0.0831353282715,,0.0730730296457,0.0807717960934,,,,
3350,0.0566474576271,,0.0831339285714,,0.0730952380952,0.0807366920152,,,,
3360,0.056633931595,,0.0830762371823,,0.0730918918919,0.0807644824311,,,,
3370,0.0566474576271,,0.083024911032,,0.0731059245961,0.0807736117703,,,,
3380,0.056633931595,,0.0829675699689,,0.0730904522613,0.0808096590909,,,,
3390,0.0566091954023,,0.0829583702391,,0.0730659025788,0.0808278145695,,,,
3400,0.0565856950067,,0.0829482071713,,0.0730403715613,0.080841607565,,,,
3410,0.0565543954193,,0.0829315673289,,0.0730270655271,0.0808396226415,,,,
3420,0.0564996637525,,0.0829258605472,,0.0730391459075,0.0808047058824,,,,
3430,0.0564852150538,,0.0828810572687,,0.0730660042583,0.0807937999061,,,,
3440,0.0564580467675,,0.0828552573691,,0.073110403397,0.0808075117371,,,,
3450,0.0564288164666,,0.0827975406236,,0.0731307420495,0.08080131209,,,,
3460,0.0564715947981,,0.0826961858834,,0.0731501057082,0.0807861488067,,,,
3470,0.0564432284542,,0.0826509186352,,0.0732208157525,0.0807800093414,,,,
3480,0.0565734742584,,0.0825938864629,,0.073251490705,0.0807792813812,,,,
3490,0.0566451173869,,0.0825196163906,,0.0732936646832,0.0807262569832,,,,
3500,0.0566269976199,,0.0827258257063,,0.0733694134078,0.0807119590507,,,,
3510,0.056645183175,,0.0829241160111,,0.073399512365,0.0806598513011,,,,
3520,0.0566474576271,,0.0830515873016,,0.0734226086957,0.0808734402852,,,,
3530,0.0566294416244,,0.0833267326733,,0.0734696707106,0.080868596882,,,,
3540,0.0565957446809,,0.0835191775405,,0.0734903047091,0.0808274021352,,,,
3550,0.0565699831366,,0.083729281768,,0.0735369220152,0.0817839533841,,,,
3560,0.0565297879502,,0.0839031114612,,0.0736169479848,0.0820874219447,,,,
3570,0.0564907563025,,0.084123427673,,0.0736691884457,0.0820820329915,,,,
3580,0.0564530201342,,0.0842425431711,,0.0737328296703,0.0820115709835,,,,
3590,0.0564142091153,,0.0844357366771,,0.0738171858952,0.081985784096,,,,
3600,0.0564061456246,,0.0846421587798,,0.0738516746411,0.081933481153,,,,
3610,0.0564021340447,,0.0847619047619,,0.0738826339133,0.0819336283186,,,,
3620,0.0564014647137,,0.0849201402415,,0.0738991138378,0.081919504644,,,,
3630,0.056395078151,,0.0849961089494,,0.0739538043478,0.0819011910013,,,,
3640,0.0563440503812,,0.0851339805825,,0.0739660441426,0.0825101397026,,,,
3650,0.0563422707713,,0.0851958123304,,0.0740094818828,0.0829722470904,,,,
3660,0.0563317911434,,0.0852680652681,,0.0740534144692,0.0829606440072,,,,
3670,0.0563300330033,,0.0854018547141,,0.0740566992913,0.0829030817329,,,,
3680,0.0563088574251,,0.0854959475106,,0.0740687100034,0.0828711547035,,,,
3690,0.0562668419323,,0.0855508474576,,0.074092131809,0.0828151447661,,,,
3700,0.0562163934426,,0.0856348900039,,0.0741403626595,0.0828063943162,,,,
3710,0.056207460733,,0.0857614115842,,0.0741923592493,0.0827918331114,,,,
3720,0.0561879895561,,0.085865237366,,0.0742269076305,0.0827558706247,,,,
3730,0.0561734028683,,0.0859288990826,,0.0742532576011,0.0827731092437,,,,
3740,0.05615234375,,0.0859839816934,,0.0742628418946,0.0827441449403,,,,
3750,0.0561183355007,,0.0860806697108,,0.0742614204735,0.0827096204766,,,,
3760,0.0560810372771,,0.086212294769,,0.0742662229617,0.0827028218695,,,,
3770,0.0560666882486,,0.0862766768293,,0.0742790697674,0.0826728313518,,,,
3780,0.0560213316096,,0.086370510397,,0.0742918739635,0.0826461538462,,,,
3790,0.0559883908417,,0.0864641509434,,0.0743391851606,0.0825976305397,,,,
3800,0.0559542967493,,0.086547439759,,0.0743495531281,0.0825635407537,,,,
3810,0.0559268762027,,0.086649135988,,0.0743310208127,0.082532808399,,,,
3820,0.0559411011524,,0.0867232277526,,0.0743294892916,0.0824726955002,,,,
3830,0.0559316075423,,0.0868289030326,,0.0743782894737,0.0824301919721,,,,
3840,0.0558986615679,,0.086946935725,,0.0743852728468,0.0823877995643,,,,
3850,0.0558728139905,,0.0870149253731,,0.0743879225468,0.0823411662315,,,,
3860,0.0558375634518,,0.0871221146687,,0.0744255319149,0.0822772707518,,,,
3870,0.0557739791073,,0.0872538089929,,0.0744226365718,0.0822178819444,,,,
3880,,,0.0873303670745,,0.0744219464402,0.082162982228,,,,
3890,,,0.0873935579415,,0.0744346692734,0.0821082251082,,,,
3900,,,0.0874833702882,,0.0744462540717,0.0820622568093,,,,
3910,,,0.0875954057058,,0.0744245773732,0.0822846943329,,,,
3920,,,0.0876553254438,,0.0744368711457,0.0822925958965,,,,
3930,,,0.0877067946824,,0.0744343598055,0.0822638146168,,,,
3940,,,0.0877847401401,,0.0744106217617,0.0822306322351,,,,
3950,,,0.0878734363503,,0.0744074911204,0.0822044444444,,,,
3960,,,0.0879353416605,,0.0744143272023,0.0821492007105,,,,
3970,,,0.087968463513,,0.0743893006768,0.0821409574468,,,,
3980,,,0.0880483339436,,0.0743936957221,0.0821425409473,,,,
3990,,,0.0880541331383,,0.0743912624478,0.0821185316232,,,,
4000,,,0.0881277372263,,0.074374599102,0.0820962047661,,,,
4010,,,0.0881632653061,,0.0743588103614,0.0821164021164,,,,
4020,,,0.0881556929793,,0.07437100894,0.0820748898678,,,,
4030,,,0.0882026143791,,0.0743799808734,0.0820457545095,,,,
4040,,,0.0882118244469,,0.0743644472762,0.0820263736264,,,,
4050,,,0.0882041998552,,0.0743434022258,0.0819789381308,,,,
4060,,,0.0882048498009,,0.0743015873016,0.0819894829097,,,,
4070,,,0.0882395382395,,0.0742843571881,0.0822510049129,,,,
4080,,,0.0882444124009,,0.0742694497154,0.0822366071429,,,,
4090,,,0.088263214671,,0.074252764613,0.0821989295272,,,,
4100,,,0.0883184576937,,0.074242519685,0.0821514476615,,,,
4110,,,0.088382038489,,0.074225440806,0.0821031569586,,,,
4120,,,0.0884418356457,,0.0741986172219,0.0820851818988,,,,
4130,,,0.0885450674237,,0.0742087654734,0.0820868409393,,,,
4140,,,0.0885547290117,,0.0742064817908,0.0820584329349,,,,
4150,,,0.0886455741202,,0.0741903171953,0.0820618101545,,,,
4160,,,0.0886976579134,,0.0742224442224,0.0820476610768,,,,
4170,,,0.0887606232295,,0.0742262895175,0.0820052886734,,,,
4180,,,0.088854718982,,0.0742107012296,0.0819850352113,,,,
4190,,,0.0888849682428,,0.074175787728,0.0819481090589,,,,
4200,,,0.0889612676056,,0.074178807947,0.0819350592365,,,,
4210,,,0.0889950808152,,0.0741842800528,0.0819368974584,,,,
4220,,,0.0890497896213,,0.0742084432718,0.081941407958,,,,
4230,,,0.0890899544977,,0.0742108731466,0.0819528178244,,,,
4240,,,0.089143955276,,0.0742020401448,0.0819249236141,,,,
4250,,,0.089218422889,,0.0741819973719,0.0818902439024,,,,
4260,,,0.0892645521087,,0.0741855129466,0.081862489121,,,,
4270,,,0.0893567454798,,0.0742108709889,0.0818339852238,,,,
4280,,,0.0893995140576,,0.0742086330935,0.081935483871,,,,
4290,,,0.089403812825,,0.0742031352057,0.0820187601958,,,,
4300,,,0.0894007620367,,0.0742191066188,0.0820415647922,,,,
4310,,,0.0893780234969,,0.0742182410423,0.0821326821327,,,,
4320,,,0.0894097342078,,0.0741710013004,0.0822502030869,,,,
4330,,,0.0894383184011,,0.0741442026632,0.0823286004057,,,,
4340,,,0.0894597384721,,0.074130223518,0.0824098825435,,,,
4350,,,0.0894845360825,,0.0741229773463,0.0825040453074,,,,
4360,,,0.0895231560892,,0.0741047188106,0.0825999192572,,,,
4370,,,0.0895512161699,,0.0740567558852,0.082634126664,,,,
4380,,,0.08957577831,,0.0740527500804,0.0826964933495,,,,
4390,,,0.0895934403826,,0.0740353697749,0.0827938808374,,,,
4400,,,0.0896145975443,,0.0740384615385,0.0831451612903,,,,
4410,,,0.0896286201022,,0.0740339634732,0.0832483221477,,,,
4420,,,0.0896971759102,,0.0740339091491,0.0832245080501,,,,
4430,,,0.0897315664288,,0.0740051101884,0.0831858802502,,,,
4440,,,0.0897964721845,,0.0739547482473,0.083212,,,,
4450,,,0.0898305659099,,0.0739433481859,0.083302715655,,,,
4460,,,0.0898443843031,,0.0739180171592,0.0833811802233,,,,
4470,,,0.0898580601555,,0.0739334389857,0.0834687375548,,,,
4480,,,0.0898717516031,,0.0739309471017,0.0834978113808,,,,
4490,,,0.0898785425101,,0.0739222503161,0.0835836313071,,,,
4500,,,0.089871967655,,0.0738857323232,0.0836165144899,,,,
4510,,,0.0899023240148,,0.0738626339004,0.0836702338486,,,,
4520,,,0.0898891501512,,0.0737955974843,0.0837212984956,,,,
4530,,,0.0899093351242,,0.0737425431711,0.0837341772152,,,,
4540,,,0.0898949864499,,0.073712406015,0.0838033175355,,,,
4550,,,0.0899153976311,,0.0736679174484,0.0838880126183,,,,
4560,,,0.0899652657173,,0.0736306924517,0.0839085894405,,,,
4570,,,0.0900242718447,,0.07356565028,0.0839299763965,,,,
4580,,,0.0900692281066,,0.0735507921715,0.0839891556933,,,,
4590,,,0.0900656984786,,0.073523573201,0.0840332559938,,,,
4600,,,0.090065585088,,0.0735004642526,0.0841135573581,,,,
